timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715406329258,15031,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-169,text,false,,4058,154,393,1054,http://localhost/orangehrm-5.6/web/index.php/auth/login,15029,0,29
1715406344290,2,Dashboard-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-362,text,false,,3125,0,393,1054,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,2
1715406329258,15030,Dashboard-0,302,Found,Thread Group 1-169,text,true,,933,154,393,1054,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,15029,0,29
1715406344287,2,Dashboard-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-169,text,false,,3125,0,393,1054,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,2
1715406329286,15009,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-366,text,false,,4058,154,391,1046,http://localhost/orangehrm-5.6/web/index.php/auth/login,15008,0,1
1715406329282,15013,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-363,text,false,,4058,154,391,1046,http://localhost/orangehrm-5.6/web/index.php/auth/login,15012,0,2
1715406329286,15008,Dashboard-0,302,Found,Thread Group 1-366,text,true,,933,154,391,1046,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,15008,0,1
1715406329282,15012,Dashboard-0,302,Found,Thread Group 1-363,text,true,,933,154,391,1046,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,15012,0,2
1715406344293,2,Dashboard-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-366,text,false,,3125,0,391,1046,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,2
1715406344293,2,Dashboard-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-363,text,false,,3125,0,391,1046,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,2
1715406329274,15021,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-359,text,false,,4058,154,389,1043,http://localhost/orangehrm-5.6/web/index.php/auth/login,15020,0,2
1715406329274,15021,Dashboard-0,302,Found,Thread Group 1-359,text,true,,933,154,389,1043,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,15020,0,2
1715406344294,1,Dashboard-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-359,text,false,,3125,0,389,1043,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,1
1715406329292,15049,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-367,text,false,,4058,154,388,1037,http://localhost/orangehrm-5.6/web/index.php/auth/login,15045,0,1
1715406329292,15048,Dashboard-0,302,Found,Thread Group 1-367,text,true,,933,154,388,1037,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,15045,0,1
1715406344340,1,Dashboard-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-367,text,false,,3125,0,388,1037,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,1
1715406329295,15663,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-370,text,false,,4058,154,387,1030,http://localhost/orangehrm-5.6/web/index.php/auth/login,15659,0,1
1715406329295,15661,Dashboard-0,302,Found,Thread Group 1-370,text,true,,933,154,387,1030,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,15659,0,1
1715406344956,2,Dashboard-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-370,text,false,,3125,0,387,1030,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,2
1715406329037,48545,Dashboard,200,OK,Thread Group 1-239,text,true,,4983,303,386,1029,http://localhost/orangehrm-5.6/web/index.php/auth/login,3724,0,106
1715406329037,3727,Dashboard-0,302,Found,Thread Group 1-239,text,true,,933,154,386,1029,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,3724,0,106
1715406332764,44818,Dashboard-1,200,OK,Thread Group 1-239,text,true,,4050,149,386,1029,http://localhost/orangehrm-5.6/web/index.php/auth/login,44794,0,2
1715406329142,61671,Dashboard,200,OK,Thread Group 1-291,text,true,,4988,303,385,1027,http://localhost/orangehrm-5.6/web/index.php/auth/login,3936,0,2
1715406329142,3941,Dashboard-0,302,Found,Thread Group 1-291,text,true,,933,154,385,1027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,3936,0,2
1715406333084,57729,Dashboard-1,200,OK,Thread Group 1-291,text,true,,4055,149,385,1027,http://localhost/orangehrm-5.6/web/index.php/auth/login,57725,0,1
1715406329133,68151,Dashboard,200,OK,Thread Group 1-167,text,true,,4964,303,384,1019,http://localhost/orangehrm-5.6/web/index.php/auth/login,1952,0,5
1715406329133,1952,Dashboard-0,302,Found,Thread Group 1-167,text,true,,933,154,384,1019,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1952,0,5
1715406331085,66199,Dashboard-1,200,OK,Thread Group 1-167,text,true,,4031,149,384,1019,http://localhost/orangehrm-5.6/web/index.php/auth/login,66195,0,1
1715406329131,79011,Dashboard,200,OK,Thread Group 1-168,text,true,,4979,303,383,1016,http://localhost/orangehrm-5.6/web/index.php/auth/login,4118,0,14
1715406329131,4121,Dashboard-0,302,Found,Thread Group 1-168,text,true,,933,154,383,1016,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4118,0,14
1715406333253,74889,Dashboard-1,200,OK,Thread Group 1-168,text,true,,4046,149,383,1016,http://localhost/orangehrm-5.6/web/index.php/auth/login,74888,0,1
1715406329346,98878,Dashboard,200,OK,Thread Group 1-394,text,true,,4968,303,382,1014,http://localhost/orangehrm-5.6/web/index.php/auth/login,23047,0,1
1715406329346,23049,Dashboard-0,302,Found,Thread Group 1-394,text,true,,933,154,382,1014,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,23047,0,1
1715406352396,75828,Dashboard-1,200,OK,Thread Group 1-394,text,true,,4035,149,382,1014,http://localhost/orangehrm-5.6/web/index.php/auth/login,75824,0,0
1715406329064,99178,Dashboard,200,OK,Thread Group 1-58,text,true,,4958,303,381,1013,http://localhost/orangehrm-5.6/web/index.php/auth/login,23418,0,3287
1715406329064,23420,Dashboard-0,302,Found,Thread Group 1-58,text,true,,933,154,381,1013,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,23418,0,3287
1715406352484,75758,Dashboard-1,200,OK,Thread Group 1-58,text,true,,4025,149,381,1013,http://localhost/orangehrm-5.6/web/index.php/auth/login,75755,0,1
1715406329348,99108,Dashboard,200,OK,Thread Group 1-390,text,true,,4983,303,380,1011,http://localhost/orangehrm-5.6/web/index.php/auth/login,23162,0,1
1715406329348,23164,Dashboard-0,302,Found,Thread Group 1-390,text,true,,933,154,380,1011,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,23162,0,1
1715406352512,75944,Dashboard-1,200,OK,Thread Group 1-390,text,true,,4050,149,380,1011,http://localhost/orangehrm-5.6/web/index.php/auth/login,75941,0,1
1715406329070,99633,Dashboard,200,OK,Thread Group 1-71,text,true,,4962,303,379,1010,http://localhost/orangehrm-5.6/web/index.php/auth/login,24511,0,3294
1715406329070,24511,Dashboard-0,302,Found,Thread Group 1-71,text,true,,933,154,379,1010,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,24511,0,3294
1715406353581,75122,Dashboard-1,200,OK,Thread Group 1-71,text,true,,4029,149,379,1010,http://localhost/orangehrm-5.6/web/index.php/auth/login,75107,0,1
1715406329089,99695,Dashboard,200,OK,Thread Group 1-60,text,true,,4987,303,378,1008,http://localhost/orangehrm-5.6/web/index.php/auth/login,24493,0,3291
1715406329089,24493,Dashboard-0,302,Found,Thread Group 1-60,text,true,,933,154,378,1008,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,24493,0,3291
1715406353582,75202,Dashboard-1,200,OK,Thread Group 1-60,text,true,,4054,149,378,1008,http://localhost/orangehrm-5.6/web/index.php/auth/login,75198,0,0
1715406329964,99090,Dashboard,200,OK,Thread Group 1-160,text,true,,4971,303,377,1005,http://localhost/orangehrm-5.6/web/index.php/auth/login,23617,0,2403
1715406329964,23617,Dashboard-0,302,Found,Thread Group 1-160,text,true,,933,154,377,1005,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,23617,0,2403
1715406353581,75473,Dashboard-1,200,OK,Thread Group 1-160,text,true,,4038,149,377,1005,http://localhost/orangehrm-5.6/web/index.php/auth/login,75469,0,1
1715406329355,99833,Dashboard,200,OK,Thread Group 1-399,text,true,,4971,303,376,1004,http://localhost/orangehrm-5.6/web/index.php/auth/login,24231,0,1
1715406329355,24231,Dashboard-0,302,Found,Thread Group 1-399,text,true,,933,154,376,1004,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,24231,0,1
1715406353586,75602,Dashboard-1,200,OK,Thread Group 1-399,text,true,,4038,149,376,1004,http://localhost/orangehrm-5.6/web/index.php/auth/login,75598,0,0
1715406329350,100350,Dashboard,200,OK,Thread Group 1-398,text,true,,4962,303,375,999,http://localhost/orangehrm-5.6/web/index.php/auth/login,24236,0,2
1715406329350,24236,Dashboard-0,302,Found,Thread Group 1-398,text,true,,933,154,375,999,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,24236,0,2
1715406353586,76114,Dashboard-1,200,OK,Thread Group 1-398,text,true,,4029,149,375,999,http://localhost/orangehrm-5.6/web/index.php/auth/login,76110,0,0
1715406329964,100702,Dashboard,200,OK,Thread Group 1-153,text,true,,4966,303,374,993,http://localhost/orangehrm-5.6/web/index.php/auth/login,23741,0,2414
1715406329964,23760,Dashboard-0,302,Found,Thread Group 1-153,text,true,,933,154,374,993,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,23741,0,2414
1715406353724,76942,Dashboard-1,200,OK,Thread Group 1-153,text,true,,4033,149,374,993,http://localhost/orangehrm-5.6/web/index.php/auth/login,76939,0,1
1715406329115,102031,Dashboard,200,OK,Thread Group 1-279,text,true,,4986,303,373,989,http://localhost/orangehrm-5.6/web/index.php/auth/login,25142,0,3288
1715406329115,25144,Dashboard-0,302,Found,Thread Group 1-279,text,true,,933,154,373,989,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,25142,0,3288
1715406354259,76887,Dashboard-1,200,OK,Thread Group 1-279,text,true,,4053,149,373,989,http://localhost/orangehrm-5.6/web/index.php/auth/login,76884,0,1
1715406329371,102162,Dashboard,200,OK,Thread Group 1-407,text,true,,4986,303,372,983,http://localhost/orangehrm-5.6/web/index.php/auth/login,25158,0,1
1715406329371,25160,Dashboard-0,302,Found,Thread Group 1-407,text,true,,933,154,372,983,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,25158,0,1
1715406354531,77002,Dashboard-1,200,OK,Thread Group 1-407,text,true,,4053,149,372,983,http://localhost/orangehrm-5.6/web/index.php/auth/login,76976,0,1
1715406329964,101735,Dashboard,200,OK,Thread Group 1-154,text,true,,4988,303,371,982,http://localhost/orangehrm-5.6/web/index.php/auth/login,24575,0,2451
1715406329964,24577,Dashboard-0,302,Found,Thread Group 1-154,text,true,,933,154,371,982,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,24575,0,2451
1715406354541,77158,Dashboard-1,200,OK,Thread Group 1-154,text,true,,4055,149,371,982,http://localhost/orangehrm-5.6/web/index.php/auth/login,77155,0,0
1715406329364,102367,Dashboard,200,OK,Thread Group 1-403,text,true,,4982,303,370,981,http://localhost/orangehrm-5.6/web/index.php/auth/login,25243,0,1
1715406329364,25245,Dashboard-0,302,Found,Thread Group 1-403,text,true,,933,154,370,981,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,25243,0,1
1715406354609,77122,Dashboard-1,200,OK,Thread Group 1-403,text,true,,4049,149,370,981,http://localhost/orangehrm-5.6/web/index.php/auth/login,77119,0,1
1715406329049,103251,Dashboard,200,OK,Thread Group 1-99,text,true,,4984,303,369,976,http://localhost/orangehrm-5.6/web/index.php/auth/login,26304,0,3405
1715406329049,26306,Dashboard-0,302,Found,Thread Group 1-99,text,true,,933,154,369,976,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,26304,0,3405
1715406355355,76945,Dashboard-1,200,OK,Thread Group 1-99,text,true,,4051,149,369,976,http://localhost/orangehrm-5.6/web/index.php/auth/login,76942,0,1
1715406329918,102551,Dashboard,200,OK,Thread Group 1-173,text,true,,4972,303,368,974,http://localhost/orangehrm-5.6/web/index.php/auth/login,25457,0,2526
1715406329918,25459,Dashboard-0,302,Found,Thread Group 1-173,text,true,,933,154,368,974,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,25457,0,2526
1715406355377,77092,Dashboard-1,200,OK,Thread Group 1-173,text,true,,4039,149,368,974,http://localhost/orangehrm-5.6/web/index.php/auth/login,77085,0,1
1715406329919,102622,Dashboard,200,OK,Thread Group 1-414,text,true,,4958,303,367,973,http://localhost/orangehrm-5.6/web/index.php/auth/login,25557,0,2518
1715406329919,25559,Dashboard-0,302,Found,Thread Group 1-414,text,true,,933,154,367,973,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,25557,0,2518
1715406355478,77063,Dashboard-1,200,OK,Thread Group 1-414,text,true,,4025,149,367,973,http://localhost/orangehrm-5.6/web/index.php/auth/login,77060,0,1
1715406329071,103478,Dashboard,200,OK,Thread Group 1-77,text,true,,4982,303,366,972,http://localhost/orangehrm-5.6/web/index.php/auth/login,26329,0,3368
1715406329071,26332,Dashboard-0,302,Found,Thread Group 1-77,text,true,,933,154,366,972,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,26329,0,3368
1715406355403,77146,Dashboard-1,200,OK,Thread Group 1-77,text,true,,4049,149,366,972,http://localhost/orangehrm-5.6/web/index.php/auth/login,77144,0,0
1715406332428,100874,Dashboard,200,OK,Thread Group 1-377,text,true,,4982,303,365,967,http://localhost/orangehrm-5.6/web/index.php/auth/login,23540,0,2
1715406332428,23540,Dashboard-0,302,Found,Thread Group 1-377,text,true,,933,154,365,967,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,23540,0,2
1715406355968,77334,Dashboard-1,200,OK,Thread Group 1-377,text,true,,4049,149,365,967,http://localhost/orangehrm-5.6/web/index.php/auth/login,77331,0,0
1715406332450,101009,Dashboard,200,OK,Thread Group 1-324,text,true,,4959,303,364,966,http://localhost/orangehrm-5.6/web/index.php/auth/login,23518,0,1
1715406332450,23518,Dashboard-0,302,Found,Thread Group 1-324,text,true,,933,154,364,966,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,23518,0,1
1715406355968,77491,Dashboard-1,200,OK,Thread Group 1-324,text,true,,4026,149,364,966,http://localhost/orangehrm-5.6/web/index.php/auth/login,77488,0,0
1715406329382,104454,Dashboard,200,OK,Thread Group 1-413,text,true,,4979,303,363,962,http://localhost/orangehrm-5.6/web/index.php/auth/login,26586,0,1
1715406329382,26586,Dashboard-0,302,Found,Thread Group 1-413,text,true,,933,154,363,962,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,26586,0,1
1715406355968,77868,Dashboard-1,200,OK,Thread Group 1-413,text,true,,4046,149,363,962,http://localhost/orangehrm-5.6/web/index.php/auth/login,77865,0,1
1715406329379,104909,Dashboard,200,OK,Thread Group 1-411,text,true,,4977,303,362,961,http://localhost/orangehrm-5.6/web/index.php/auth/login,26589,0,1
1715406329379,26606,Dashboard-0,302,Found,Thread Group 1-411,text,true,,933,154,362,961,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,26589,0,1
1715406355985,78303,Dashboard-1,200,OK,Thread Group 1-411,text,true,,4044,149,362,961,http://localhost/orangehrm-5.6/web/index.php/auth/login,78299,0,0
1715406329389,105255,Dashboard,200,OK,Thread Group 1-417,text,true,,4988,303,361,956,http://localhost/orangehrm-5.6/web/index.php/auth/login,26850,0,1
1715406329389,26852,Dashboard-0,302,Found,Thread Group 1-417,text,true,,933,154,361,956,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,26850,0,1
1715406356242,78402,Dashboard-1,200,OK,Thread Group 1-417,text,true,,4055,149,361,956,http://localhost/orangehrm-5.6/web/index.php/auth/login,78399,0,0
1715406329391,106516,Dashboard,200,OK,Thread Group 1-418,text,true,,4965,303,360,950,http://localhost/orangehrm-5.6/web/index.php/auth/login,27143,0,1
1715406329391,27145,Dashboard-0,302,Found,Thread Group 1-418,text,true,,933,154,360,950,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,27143,0,1
1715406356536,79371,Dashboard-1,200,OK,Thread Group 1-418,text,true,,4032,149,360,950,http://localhost/orangehrm-5.6/web/index.php/auth/login,79367,0,1
1715406329965,106151,Dashboard,200,OK,Thread Group 1-134,text,true,,4967,303,359,949,http://localhost/orangehrm-5.6/web/index.php/auth/login,26593,0,2505
1715406329965,26595,Dashboard-0,302,Found,Thread Group 1-134,text,true,,933,154,359,949,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,26593,0,2505
1715406356561,79555,Dashboard-1,200,OK,Thread Group 1-134,text,true,,4034,149,359,949,http://localhost/orangehrm-5.6/web/index.php/auth/login,79551,0,0
1715406329965,106293,Dashboard,200,OK,Thread Group 1-118,text,true,,4963,303,358,946,http://localhost/orangehrm-5.6/web/index.php/auth/login,27039,0,2515
1715406329965,27041,Dashboard-0,302,Found,Thread Group 1-118,text,true,,933,154,358,946,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,27039,0,2515
1715406357006,79252,Dashboard-1,200,OK,Thread Group 1-118,text,true,,4030,149,358,946,http://localhost/orangehrm-5.6/web/index.php/auth/login,79249,0,1
1715406329400,106872,Dashboard,200,OK,Thread Group 1-422,text,true,,4969,303,357,945,http://localhost/orangehrm-5.6/web/index.php/auth/login,27404,0,1
1715406329400,27406,Dashboard-0,302,Found,Thread Group 1-422,text,true,,933,154,357,945,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,27404,0,1
1715406356806,79466,Dashboard-1,200,OK,Thread Group 1-422,text,true,,4036,149,357,945,http://localhost/orangehrm-5.6/web/index.php/auth/login,79463,0,1
1715406329398,107118,Dashboard,200,OK,Thread Group 1-421,text,true,,4979,303,356,941,http://localhost/orangehrm-5.6/web/index.php/auth/login,27591,0,1
1715406329398,27593,Dashboard-0,302,Found,Thread Group 1-421,text,true,,933,154,356,941,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,27591,0,1
1715406356992,79524,Dashboard-1,200,OK,Thread Group 1-421,text,true,,4046,149,356,941,http://localhost/orangehrm-5.6/web/index.php/auth/login,79521,0,0
1715406329408,107174,Dashboard,200,OK,Thread Group 1-425,text,true,,4961,303,355,940,http://localhost/orangehrm-5.6/web/index.php/auth/login,27766,0,2
1715406329408,27769,Dashboard-0,302,Found,Thread Group 1-425,text,true,,933,154,355,940,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,27766,0,2
1715406357177,79405,Dashboard-1,200,OK,Thread Group 1-425,text,true,,4028,149,355,940,http://localhost/orangehrm-5.6/web/index.php/auth/login,79402,0,1
1715406329040,107782,Dashboard,200,OK,Thread Group 1-242,text,true,,4959,303,354,939,http://localhost/orangehrm-5.6/web/index.php/auth/login,28168,0,3443
1715406329040,28170,Dashboard-0,302,Found,Thread Group 1-242,text,true,,933,154,354,939,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,28168,0,3443
1715406357210,79612,Dashboard-1,200,OK,Thread Group 1-242,text,true,,4026,149,354,939,http://localhost/orangehrm-5.6/web/index.php/auth/login,79609,0,0
1715406329053,107853,Dashboard,200,OK,Thread Group 1-226,text,true,,4984,303,353,937,http://localhost/orangehrm-5.6/web/index.php/auth/login,28529,0,3444
1715406329053,28536,Dashboard-0,302,Found,Thread Group 1-226,text,true,,933,154,353,937,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,28529,0,3444
1715406357589,79317,Dashboard-1,200,OK,Thread Group 1-226,text,true,,4051,149,353,937,http://localhost/orangehrm-5.6/web/index.php/auth/login,79314,0,1
1715406329965,107156,Dashboard,200,OK,Thread Group 1-128,text,true,,4984,303,352,934,http://localhost/orangehrm-5.6/web/index.php/auth/login,27291,0,2521
1715406329965,27292,Dashboard-0,302,Found,Thread Group 1-128,text,true,,933,154,352,934,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,27291,0,2521
1715406357258,79863,Dashboard-1,200,OK,Thread Group 1-128,text,true,,4051,149,352,934,http://localhost/orangehrm-5.6/web/index.php/auth/login,79860,0,0
1715406329365,108051,Dashboard,200,OK,Thread Group 1-293,text,true,,4967,303,351,932,http://localhost/orangehrm-5.6/web/index.php/auth/login,28408,0,49
1715406329365,28410,Dashboard-0,302,Found,Thread Group 1-293,text,true,,933,154,351,932,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,28408,0,49
1715406357775,79641,Dashboard-1,200,OK,Thread Group 1-293,text,true,,4034,149,351,932,http://localhost/orangehrm-5.6/web/index.php/auth/login,79637,0,1
1715406329409,108302,Dashboard,200,OK,Thread Group 1-426,text,true,,4978,303,350,927,http://localhost/orangehrm-5.6/web/index.php/auth/login,29149,0,1
1715406329409,29151,Dashboard-0,302,Found,Thread Group 1-426,text,true,,933,154,350,927,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,29149,0,1
1715406358561,79150,Dashboard-1,200,OK,Thread Group 1-426,text,true,,4045,149,350,927,http://localhost/orangehrm-5.6/web/index.php/auth/login,79146,0,0
1715406329413,108407,Dashboard,200,OK,Thread Group 1-429,text,true,,4957,303,349,926,http://localhost/orangehrm-5.6/web/index.php/auth/login,29261,0,1
1715406329413,29263,Dashboard-0,302,Found,Thread Group 1-429,text,true,,933,154,349,926,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,29261,0,1
1715406358676,79144,Dashboard-1,200,OK,Thread Group 1-429,text,true,,4024,149,349,926,http://localhost/orangehrm-5.6/web/index.php/auth/login,79140,0,1
1715406329065,108984,Dashboard,200,OK,Thread Group 1-255,text,true,,4984,303,348,923,http://localhost/orangehrm-5.6/web/index.php/auth/login,31079,0,3484
1715406329065,31079,Dashboard-0,302,Found,Thread Group 1-255,text,true,,933,154,348,923,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,31079,0,3484
1715406360143,77906,Dashboard-1,200,OK,Thread Group 1-255,text,true,,4051,149,348,923,http://localhost/orangehrm-5.6/web/index.php/auth/login,77903,0,1
1715406329422,108921,Dashboard,200,OK,Thread Group 1-433,text,true,,4978,303,347,921,http://localhost/orangehrm-5.6/web/index.php/auth/login,30725,0,1
1715406329422,30725,Dashboard-0,302,Found,Thread Group 1-433,text,true,,933,154,347,921,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,30725,0,1
1715406360147,78196,Dashboard-1,200,OK,Thread Group 1-433,text,true,,4045,149,347,921,http://localhost/orangehrm-5.6/web/index.php/auth/login,78194,0,0
1715406329446,109062,Dashboard,200,OK,Thread Group 1-445,text,true,,4957,303,346,919,http://localhost/orangehrm-5.6/web/index.php/auth/login,30701,0,1
1715406329446,30701,Dashboard-0,302,Found,Thread Group 1-445,text,true,,933,154,346,919,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,30701,0,1
1715406360147,78361,Dashboard-1,200,OK,Thread Group 1-445,text,true,,4024,149,346,919,http://localhost/orangehrm-5.6/web/index.php/auth/login,78358,0,0
1715406329433,109106,Dashboard,200,OK,Thread Group 1-438,text,true,,4981,303,345,918,http://localhost/orangehrm-5.6/web/index.php/auth/login,30714,0,1
1715406329433,30714,Dashboard-0,302,Found,Thread Group 1-438,text,true,,933,154,345,918,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,30714,0,1
1715406360147,78392,Dashboard-1,200,OK,Thread Group 1-438,text,true,,4048,149,345,918,http://localhost/orangehrm-5.6/web/index.php/auth/login,78389,0,0
1715406329298,109426,Dashboard,200,OK,Thread Group 1-371,text,true,,4964,303,344,915,http://localhost/orangehrm-5.6/web/index.php/auth/login,16470,0,1
1715406329298,16470,Dashboard-0,302,Found,Thread Group 1-371,text,true,,933,154,344,915,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,16470,0,1
1715406345768,92956,Dashboard-1,200,OK,Thread Group 1-371,text,true,,4031,149,344,915,http://localhost/orangehrm-5.6/web/index.php/auth/login,92953,0,1
1715406329437,109444,Dashboard,200,OK,Thread Group 1-441,text,true,,4966,303,343,914,http://localhost/orangehrm-5.6/web/index.php/auth/login,30710,0,2
1715406329437,30711,Dashboard-0,302,Found,Thread Group 1-441,text,true,,933,154,343,914,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,30710,0,2
1715406360147,78734,Dashboard-1,200,OK,Thread Group 1-441,text,true,,4033,149,343,914,http://localhost/orangehrm-5.6/web/index.php/auth/login,78732,0,1
1715406329304,109615,Dashboard,200,OK,Thread Group 1-374,text,true,,4970,303,342,913,http://localhost/orangehrm-5.6/web/index.php/auth/login,16464,0,1
1715406329304,16464,Dashboard-0,302,Found,Thread Group 1-374,text,true,,933,154,342,913,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,16464,0,1
1715406345768,93151,Dashboard-1,200,OK,Thread Group 1-374,text,true,,4037,149,342,913,http://localhost/orangehrm-5.6/web/index.php/auth/login,93148,0,1
1715406329308,110081,Dashboard,200,OK,Thread Group 1-375,text,true,,4962,303,341,910,http://localhost/orangehrm-5.6/web/index.php/auth/login,16462,0,2
1715406329308,16463,Dashboard-0,302,Found,Thread Group 1-375,text,true,,933,154,341,910,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,16462,0,2
1715406345771,93618,Dashboard-1,200,OK,Thread Group 1-375,text,true,,4029,149,341,910,http://localhost/orangehrm-5.6/web/index.php/auth/login,93615,0,1
1715406329072,110476,Dashboard,200,OK,Thread Group 1-65,text,true,,4970,303,340,909,http://localhost/orangehrm-5.6/web/index.php/auth/login,16759,0,3015
1715406329072,16763,Dashboard-0,302,Found,Thread Group 1-65,text,true,,933,154,340,909,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,16759,0,3015
