timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715406339731,14,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-45,text,false,,2629,0,185,1427,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,14
1715406339736,9,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-47,text,false,,2629,0,185,1427,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,9
1715406339733,12,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-46,text,false,,2629,0,185,1424,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,12
1715406339737,8,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-48,text,false,,2629,0,186,1426,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,8
1715406339742,4,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-50,text,false,,2629,0,186,1424,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,3
1715406339744,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-40,text,false,,2629,0,187,1422,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339744,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-52,text,false,,2629,0,187,1423,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339747,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-53,text,false,,2629,0,187,1422,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339747,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-49,text,false,,2629,0,187,1422,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339749,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-55,text,false,,2629,0,192,1432,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,0
1715406339749,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-54,text,false,,2629,0,195,1435,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339750,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-56,text,false,,2629,0,196,1436,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339753,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-57,text,false,,2629,0,172,1431,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
